WHO_region	Country	ISO3	Date_report	Date_report_start	Date_report_end	Date_sequence_start	Date_sequence_end	New_b117	Cumu_b117	Prop_b117	New_b117k	Cumu_b117k	Prop_b117k	New_b1351	Cumu_b1351	Prop_b1351	New_p1	Cumu_p1	Prop_p1	New_b16172	Cumu_b16172	Prop_b16172	New_sequenced	Cumu_sequenced	link1
AMR	Canada	CAN	2021/6/12	2021/6/12	2021/6/12			1650	212645					10	1912		36	15226		31	1686				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/13	2021/6/13	2021/6/13			866	213511					3	1915		12	15238		25	1711				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/14	2021/6/14	2021/6/14			527	214038					0	1915		14	15252		26	1737				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/15	2021/6/15	2021/6/15			1128	215166					0	1915		49	15301		179	1916				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/16	2021/6/16	2021/6/16			596	215762					4	1919		19	15320		28	1944				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/17	2021/6/17	2021/6/17			504	216266					10	1929		43	15363		142	2086				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/18	2021/6/18	2021/6/18			1439	217705					18	1947		822	16185		340	2426				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/19	2021/6/19	2021/6/19			579	218284					14	1961		54	16239		100	2526				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/20	2021/6/20	2021/6/20			359	218643					0	1961		43	16282		87	2613				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/21	2021/6/21	2021/6/21			110	218753					1	1962		37	16319		163	2776				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/22	2021/6/22	2021/6/22			325	219078					4	1966		19	16338		87	2863				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/23	2021/6/23	2021/6/23			358	219436					0	1966		17	16355		84	2947				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/24	2021/6/24	2021/6/24			375	219811					2	1968		11	16366		106	3053				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/25	2021/6/25	2021/6/25			1278	221089					20	1988		1410	17776		316	3369				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/26	2021/6/26	2021/6/26			0	221357					37	2025		116	17892		71	3440				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/27	2021/6/27	2021/6/27			0	221357					10	2035		8	17900		217	3657				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/28	2021/6/28	2021/6/28			260	221617					70	2105		51	17951		366	4023				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/29	2021/6/29	2021/6/29			145	221762					44	2149		22	17973		111	4134				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/6/30	2021/6/30	2021/6/30			211	221973					53	2202		142	18115		294	4428				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/1	2021/7/1	2021/7/1			232	222205					22	2224		51	18166		38	4466				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/2	2021/7/2	2021/7/2			1765	223970					34	2258		609	18775		195	4661				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/3	2021/7/3	2021/7/3			223	224193					0	2258		3	18778		44	4705				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/4	2021/7/4	2021/7/4			32	224225					0	2258		0	18778		14	4719				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/5	2021/7/5	2021/7/5			95	224320					5	2263		14	18792		33	4752				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/6	2021/7/6	2021/7/6			214	224534					2	2265		47	18839		215	4967				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/7	2021/7/7	2021/7/7			384	224918					10	2275		24	18863		247	5214				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/8	2021/7/8	2021/7/8			371	225289					23	2298		72	18935		127	5341				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/9	2021/7/9	2021/7/9			1	225290					3	2301		52	18987		227	5568				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/10	2021/7/10	2021/7/10			63	225353					0	2301		61	19048		98	5666				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/11	2021/7/11	2021/7/11			145	225498					1	2302		18	19066		151	5817				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/12	2021/7/12	2021/7/12			616	226114					13	2315		444	19510		106	5923				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/13	2021/7/13	2021/7/13			120	226234					8	2323		60	19570		101	6024				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/14	2021/7/14	2021/7/14			56	226290					16	2339		75	19645		331	6355				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/15	2021/7/15	2021/7/15			38	226328					1	2340		25	19670		194	6549				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/16	2021/7/16	2021/7/16			142	226470					3	2343		272	19942		178	6727				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/17	2021/7/17	2021/7/17			27	226497					0	2343		3	19945		180	6907				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/18	2021/7/18	2021/7/18			6	226503					1	2344		4	19949		36	6943				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/19	2021/7/19	2021/7/19			17	226520					1	2345		0	19949		105	7048				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/20	2021/7/20	2021/7/20			102	226622					1	2346		26	19975		245	7293				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/21	2021/7/21	2021/7/21			134	226756					6	2352		58	20033		427	7720				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/22	2021/7/22	2021/7/22			109	226865					7	2359		73	20106		143	7863				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/23	2021/7/23	2021/7/23			764	227629					12	2371		489	20595		373	8236				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/24	2021/7/24	2021/7/24			109	227738					4	2375		10	20605		12	8248				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/25	2021/7/25	2021/7/25			131	227869					3	2378		2	20607		16	8264				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/26	2021/7/26	2021/7/26			32	227901					0	2378		14	20621		350	8614				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/27	2021/7/27	2021/7/27			44	227945					3	2381		1	20622		117	8731				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/28	2021/7/28	2021/7/28			97	228042					1	2382		31	20653		340	9071				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/29	2021/7/29	2021/7/29			46	228088					3	2385		13	20666		556	9627				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/30	2021/7/30	2021/7/30			80	228168					2	2387		187	20853		238	9865				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/7/31	2021/7/31	2021/7/31			0	228168					0	2387		0	20853		1	9866				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/1	2021/8/1	2021/8/1			0	228168					0	2387		2	20855		237	10103				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/2	2021/8/2	2021/8/2			16	228184					0	2387		4	20859		69	10172				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/3	2021/8/3	2021/8/3			19	228203					1	2388		0	20859		122	10294				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/4	2021/8/4	2021/8/4			24	228227					0	2388		3	20862		927	11221				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/5	2021/8/5	2021/8/5			46	228273					0	2388		32	20894		607	11828				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/6	2021/8/6	2021/8/6			100	228373					1	2389		201	21095		1135	12963				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/7	2021/8/7	2021/8/7			8	228381					0	2389		4	21099		121	13084				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/8	2021/8/8	2021/8/8			28	228409					0	2389		-1	21098		47	13131				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/9	2021/8/9	2021/8/9			5	228414					0	2389		7	21105		1049	14180				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/10	2021/8/10	2021/8/10			41	228455					1	2390		12	21117		663	14843				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/11	2021/8/11	2021/8/11			57	228512					0	2390		12	21129		792	15635				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/12	2021/8/12	2021/8/12			14	228526					0	2390		0	21129		501	16136				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/13	2021/8/13	2021/8/13			30	228556					0	2390		15	21144		2153	18289				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/14	2021/8/14	2021/8/14			12	228568					0	2390		8	21152		173	18462				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/15	2021/8/15	2021/8/15			22	228590					0	2390		-1	21151		63	18525				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/16	2021/8/16	2021/8/16			12	228602					0	2390		7	21158		1271	19796				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/17	2021/8/17	2021/8/17			24	228626					0	2390		15	21173		1440	21236				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/18	2021/8/18	2021/8/18			27	228653					4	2394		49	21222		441	21677				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/19	2021/8/19	2021/8/19			9	228662					0	2394		0	21222		205	21882				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/20	2021/8/20	2021/8/20			20	228682					4	2398		55	21277		3492	25374				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/21	2021/8/21	2021/8/21			0	228682					0	2398		0	21277		0	25374				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/22	2021/8/22	2021/8/22			3	228685					0	2398		3	21280		94	25468				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/23	2021/8/23	2021/8/23			4	228689					0	2398		5	21285		1590	27058				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/24	2021/8/24	2021/8/24			149	228838					1	2399		29	21314		2234	29292				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/25	2021/8/25	2021/8/25			80	228918					0	2399		3	21317		1112	30404				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/26	2021/8/26	2021/8/26			123	229041					0	2399		4	21321		1067	31471				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/27	2021/8/27	2021/8/27			99	229140					-2	2397		37	21358		5839	37310				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/28	2021/8/28	2021/8/28			134	229274					0	2397		8	21366		585	37895				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/29	2021/8/29	2021/8/29			97	229371					0	2397		0	21366		136	38031				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/30	2021/8/30	2021/8/30			4	229375					0	2397		2	21368		2203	40234				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/8/31	2021/8/31	2021/8/31			17	229392					1	2398		1	21369		2406	42640				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/1	2021/9/1	2021/9/1			18	229410					10	2408		14	21383		2089	44729				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/2	2021/9/2	2021/9/2			93	229503					0	2408		1	21384		1703	46432				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/3	2021/9/3	2021/9/3			30	229533					-9	2399		12	21396		3650	50082				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/4	2021/9/4	2021/9/4			3	229536					0	2399		0	21396		834	50916				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/5	2021/9/5	2021/9/5			2	229538					0	2399		4	21400		632	51548				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/6	2021/9/6	2021/9/6			0	229538					0	2399		0	21400		80	51628				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/7	2021/9/7	2021/9/7			14	229552					0	2399		0	21400		2150	53778				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/8	2021/9/8	2021/9/8			38314	267866					14	2413		-12	21388		10819	64597				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/9	2021/9/9	2021/9/9			35	267901					1	2414		5	21393		1816	66413				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/10	2021/9/10	2021/9/10			20	267921					0	2414		10	21403		6264	72677				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/11	2021/9/11	2021/9/11			4	267925					0	2414		4	21407		322	72999				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/12	2021/9/12	2021/9/12			2	267927					0	2414		0	21407		507	73506				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/13	2021/9/13	2021/9/13			3	267930					0	2414		0	21407		2577	76083				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/14	2021/9/14	2021/9/14			-21	267909					1	2415		3	21410		4487	80570				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/15	2021/9/15	2021/9/15			6	267915					0	2415		1	21411		1154	81724				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/16	2021/9/16	2021/9/16			10	267925					0	2415		1	21412		1632	83356				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/17	2021/9/17	2021/9/17			10	267935					0	2415		11	21423		6603	89959				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/18	2021/9/18	2021/9/18			1	267936					0	2415		2	21425		707	90666				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/19	2021/9/19	2021/9/19			-1	267935					0	2415		0	21425		27	90693				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/20	2021/9/20	2021/9/20			13	267948					0	2415		0	21425		1051	91744				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
AMR	Canada	CAN	2021/9/21	2021/9/21	2021/9/21			1	267949					0	2415		0	21425		1276	93020				https://www.ctvnews.ca/health/coronavirus/tracking-variants-of-the-novel-coronavirus-in-canada-1.5296141
